what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1303164595026
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1303164595026
started,bundle,org.tigris.subversion.subclipse.core,1.6.17,"org.tigris.subversion.subclipse.core",1303164595026
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1303164595026
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1303164595026
started,bundle,org.tigris.subversion.subclipse.ui,1.6.17,"org.tigris.subversion.subclipse.ui",1303164595028
os,sysinfo,,,"linux",1303164595034
arch,sysinfo,,,"x86",1303164595034
ws,sysinfo,,,"gtk",1303164595034
locale,sysinfo,,,"en_US",1303164595034
processors,sysinfo,,,"2",1303164595034
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1303164595034
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1303164595034
java.specification.name,sysinfo,,,"Java Platform API Specification",1303164595034
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303164595034
java.specification.version,sysinfo,,,"1.6",1303164595034
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1303164595034
java.version,sysinfo,,,"1.6.0_20",1303164595034
java.vm.info,sysinfo,,,"mixed mode, sharing",1303164595034
java.vm.name,sysinfo,,,"OpenJDK Client VM",1303164595034
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1303164595034
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303164595034
java.vm.specification.version,sysinfo,,,"1.0",1303164595034
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1303164595034
java.vm.version,sysinfo,,,"19.0-b09",1303164595034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164595442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164599640
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303164601353
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303164601372
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1303164601388
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164604364
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1303164614117
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1303164614567
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1303164650248
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1303164650399
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1303164652302
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1303164653011
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1303164653059
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1303164653599
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1303164654439
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164654471
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303164654563
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1303164656475
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164670228
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1303164674246
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1303164674249
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1303164675605
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1303164675885
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1303164675885
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164675938
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164684555
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1303164688805
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1303164688805
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164688893
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1303164690913
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303164693988
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303164707328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164715233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164762808
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164859822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164863248
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303164875138
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164903716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164920445
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1303164920509
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1303164921596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164936371
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164967205
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303164977342
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303164983969
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165013813
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303165019136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165037175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165076165
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1303165078884
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1303165080706
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303165092709
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303165108889
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165113121
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165114182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165114728
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165211966
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165213084
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165278555
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165282241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165283806
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165298878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165440927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165452473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165453941
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165459445
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165461033
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165476203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165490326
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165515336
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165515980
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165516606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165526169
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303165534557
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165537860
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165624699
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165641666
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165643352
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165685916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165688896
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165693546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165695712
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165699589
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165705239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165718606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165720778
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303165726659
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303165737764
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303165760848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165782044
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165783326
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165784804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165785932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165792703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165800933
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303165801857
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303165830306
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1303165833770
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1303165833918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165834005
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1303165834316
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1303165834353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165834396
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165835660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165838817
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165851179
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165881693
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303165888208
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165890416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165891681
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1303165897836
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303165900194
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165918989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165921757
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165923008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165924000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165946939
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165948348
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165949370
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165950552
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303165974743
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165976102
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165979380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303165990036
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166002406
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166010335
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166012432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166014395
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166025255
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166026559
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166029767
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166033658
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166034795
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1303166046166
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.15,"org.tigris.subversion.clientadapter.javahl",1303166053703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303166054513
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166055724
error,log,,,"Error logged from Debug Core: ",1303166058064
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1303166058181
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1303166058183
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1303166058185
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166084967
error,log,,,"Error logged from Debug Core: ",1303166087460
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166107785
error,log,,,"Error logged from Debug Core: ",1303166111735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166137865
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166163653
error,log,,,"Error logged from Debug Core: ",1303166166361
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166175455
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303166179581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303166180393
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166181539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166248060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166249544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166252947
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166257383
error,log,,,"Error logged from Debug Core: ",1303166270445
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166276210
error,log,,,"Error logged from Debug Core: ",1303166279498
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166293790
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166302872
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166306679
error,log,,,"Error logged from Debug Core: ",1303166310009
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303166312275
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1303166312695
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166313935
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166316751
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303166324606
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166360020
error,log,,,"Error logged from Debug Core: ",1303166363876
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166370853
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1303166375258
